N,P,K,temperature,humidity,ph,label
84,40,43,25.01157559,88.3313023,7.228268228,jute
98,43,35,25.40785911,76.44048625,7.319952206,jute
75,36,44,23.28081,74.27607475,6.613341343,jute
89,58,35,23.98651719,82.09053379,6.096838784,jute
91,41,37,24.48556447,83.20630007,6.132570523,jute
77,48,36,25.86705009,84.09985284,7.36008498,jute
66,58,35,23.5643831,79.46283115,7.321619041,jute
62,59,41,24.2248758,74.89465426,7.175170657,jute
82,35,35,25.49386782,86.97061481,7.299076163,jute
61,41,35,24.97178693,79.47557931,6.842966479,jute
99,57,38,24.80624984,82.09281674,6.356295568,jute
70,42,43,23.16814977,76.66724969,6.508342839,jute
90,59,35,24.25133493,89.86454053,7.098227926,jute
73,43,42,26.58361011,78.00774772,6.310699968,jute
67,46,44,26.82489244,78.20392774,7.093328631,jute
84,37,42,25.49674786,81.13449097,6.691074249,jute
72,41,36,24.09874353,80.57226761,6.187746776,jute
71,56,37,23.18866654,86.20899734,6.491506245,jute
64,53,38,26.24347471,78.51063754,6.855362875,jute
65,54,39,23.75091572,71.14782585,7.124571593,jute
60,58,37,26.13871511,79.1188943,6.067302109,jute
86,39,43,26.14576648,71.23690851,6.432051512,jute
90,50,44,26.91643698,73.48655995,6.253408852,jute
91,38,36,26.5232969,77.17331847,7.287318723,jute
87,48,38,23.81579631,80.94023552,7.161865733,jute
72,41,36,26.50838667,86.84264005,6.065898283,jute
71,54,35,26.63952463,70.95705996,7.311077075,jute
82,46,41,23.3250131,79.79609448,6.581693772,jute
71,52,43,26.47549543,73.96164569,6.732826127,jute
80,43,43,23.78756036,74.36794079,6.014572075,jute
77,55,43,25.49941707,75.99987588,6.663559451,jute
95,57,41,23.24925555,73.65346838,6.434610995,jute
63,47,35,26.98582182,89.05587886,7.432768147,jute
93,43,38,23.61475336,86.14290267,6.987332927,jute
87,44,43,23.87484465,86.79261344,6.718725189,jute
88,52,39,23.92887902,88.07112278,6.880204617,jute
90,39,37,24.81441246,81.68688879,6.86106911,jute
90,39,43,24.44743944,82.286484,6.7693455,jute
84,38,43,26.57421679,73.81994896,7.26158085,jute
91,21,26,26.33377983,57.36469955,7.261313694,coffee
107,21,26,26.45288458,55.32222678,7.235070264,coffee
83,38,35,25.70822684,52.88667115,7.18915558,coffee
108,24,31,24.12832546,56.18107663,6.431899748,coffee
116,28,34,23.44372334,60.39523266,6.42321105,coffee
116,23,25,23.4123707,52.26994674,6.869720196,coffee
109,31,27,23.05951896,50.40609436,6.973839707,coffee
89,25,34,23.07895447,63.65861483,7.184801627,coffee
118,18,32,27.6496114,51.11044023,6.351823783,coffee
111,32,34,25.46743689,69.35161206,6.392048018,coffee
84,36,28,26.7350622,55.55164819,6.119892347,coffee
85,33,25,26.20811417,52.50987966,6.910823945,coffee
99,15,27,27.0424167,57.27927475,6.501157208,coffee
81,30,31,24.65090184,51.93952357,7.027585559,coffee
95,39,29,27.35152643,55.99375012,7.13411409,coffee
81,34,30,25.17787724,62.26244581,6.647765997,coffee
80,15,28,23.11438731,68.00096043,6.703270635,coffee
104,20,26,27.22783677,52.95261751,7.493191968,coffee
109,29,28,23.26316991,60.5160021,6.724688503,coffee
100,32,26,25.234661,57.53161469,6.043485685,coffee
100,24,28,25.59535262,57.72920846,7.101661011,coffee
83,21,28,25.5674832,60.49244602,7.466900683,coffee
120,23,28,25.67324193,51.29043632,6.877799264,coffee
104,26,30,24.40726724,62.65692638,6.410992833,coffee
108,33,31,23.69287069,66.76090123,7.393825704,coffee
91,25,26,24.53460016,66.99765375,7.482414225,coffee
86,26,27,27.13140403,52.89368299,6.081172981,coffee
98,18,27,27.56088634,68.49299897,6.516312148,coffee
111,27,31,23.59302313,55.27564977,6.043330951,coffee
84,39,35,23.17714381,52.13864034,6.959404135,coffee
98,27,27,24.71384065,51.29142534,7.238109556,coffee
118,21,34,24.38534644,64.72543073,7.234258375,coffee
103,27,31,27.15998538,51.59100753,6.691541233,coffee
82,24,33,26.53543168,67.09608099,6.809593554,coffee
86,31,35,27.01207284,60.76645256,6.485761419,coffee
88,35,35,27.55906475,58.45742907,6.784460602,coffee
84,27,29,23.32293161,53.00366334,7.167092586,coffee
120,40,33,24.23850608,54.30329632,6.73410539,coffee
106,40,30,23.42611644,64.10651528,6.779984384,coffee
113,21,33,26.02241444,55.83288958,7.277422738,coffee
117,34,25,24.83846178,56.7685316,7.21270048,coffee
80,30,25,26.24092174,65.64381357,7.487266991,coffee
88,21,27,24.43011925,66.02411187,7.231166546,coffee
113,33,34,26.00373964,62.1445102,6.559817161,coffee
87,23,28,26.22367404,62.26594559,6.979590627,coffee
113,15,29,27.09617155,63.55324262,6.779230041,coffee
98,29,30,25.64004392,61.03273481,6.217974349,coffee
97,29,27,27.74576987,54.36976075,7.205078785,coffee
85,35,32,26.24928198,54.28617819,6.854011265,coffee
82,29,35,26.67377159,52.24226285,6.246872394,coffee
103,33,25,27.10210397,55.7497332,6.911066044,coffee
112,17,28,27.62975458,61.26002598,6.777417989,coffee
99,19,33,27.5364547,55.51673151,6.273741983,coffee
120,20,34,23.56960509,50.56339727,6.906124587,coffee
114,27,28,24.99451759,57.93250202,7.162802357,coffee
100,40,35,27.56441788,54.41094079,6.955787351,coffee
108,35,25,23.98143338,61.10935084,6.971963169,coffee
115,31,30,24.22984659,67.37768353,6.840927967,coffee
87,28,30,25.60153969,68.66257977,6.536676653,coffee
82,24,26,24.31274458,53.57285558,6.089443603,coffee
94,26,27,26.36629861,52.25738495,7.456460375,coffee
87,28,35,26.5602777,57.1621814,6.759211911,coffee
118,40,35,26.35034208,58.50650238,7.460174812,coffee
87,38,29,25.20406808,57.88370456,6.652642579,coffee
92,40,30,23.35723208,55.18792166,6.026287448,coffee
97,22,26,23.60567546,59.68849145,6.074190142,coffee
99,40,32,24.18471151,69.94807345,7.045543056,coffee
89,28,33,26.44414097,53.83876189,6.993236001,coffee
112,39,29,26.12492233,63.37479229,6.726528895,coffee
111,28,26,27.77363343,64.47858698,6.937352845,coffee
114,20,26,25.55656667,62.67087838,7.27905689,coffee
117,26,30,27.92374437,67.96910852,7.079850922,coffee
111,29,31,26.05968403,52.31098539,6.136286518,coffee
119,30,28,26.35770906,64.57578034,6.505203696,coffee
116,40,33,24.91370487,54.15319242,7.042089492,coffee
95,37,35,27.31317116,68.4233391,6.348337519,coffee
86,40,33,26.1387869,52.26311691,7.432322234,coffee
117,37,32,23.1069385,67.06230539,6.787658922,coffee
105,18,35,23.52648086,68.44030686,6.743417121,coffee
109,23,25,25.11711046,68.48030408,7.00733163,coffee
80,18,31,24.02952505,58.84880599,7.303033217,coffee
101,31,26,26.70897548,69.71184111,6.861235184,coffee
103,33,33,26.71717393,50.50148528,7.131435858,coffee
93,26,27,24.59245684,56.46829641,7.288211994,coffee
104,35,28,27.51006055,50.66687215,6.983732393,coffee
116,36,25,27.57847581,58.52534263,6.172090205,coffee
107,38,29,26.65069302,57.56695719,6.35118177,coffee
101,33,33,26.97251562,62.0183627,6.908671379,coffee
107,31,31,23.17124551,52.97841162,6.766184468,coffee
99,16,30,23.52652084,65.44340921,6.392791654,coffee
103,40,30,27.30901814,55.196224,6.348316257,coffee
118,31,34,27.54823036,62.88179198,6.123796057,coffee
106,21,35,25.627355,57.04151119,7.428523634,coffee
116,38,34,23.29250318,50.04557009,6.020947179,coffee
97,35,26,24.91461008,53.74144743,6.334610249,coffee
107,34,32,26.77463708,66.4132686,6.78006386,coffee
99,15,27,27.41711238,56.63636248,6.086922359,coffee
118,33,30,24.13179691,67.22512329,6.362607851,coffee
117,32,34,26.2724184,52.12739421,6.758792552,coffee
104,18,30,23.60301571,60.39647474,6.779832611,coffee
91,46,45,20.98414243,82.57676344,6.528997233,rice
86,62,43,21.879314,80.88188159,7.066248746,rice
61,59,46,23.11948145,82.89700824,7.871567973,rice
75,39,42,26.62355183,80.71947118,7.008322509,rice
79,46,44,20.23082569,82.17610698,7.658986783,rice
70,41,44,23.17333896,83.95370854,7.101747317,rice
70,59,40,22.82238217,83.21788984,5.723608903,rice
95,57,42,20.37913234,83.47434479,5.741501687,rice
90,58,40,24.63846006,84.11996281,6.71208781,rice
69,62,40,23.34009373,83.6144595,6.361598539,rice
92,57,42,26.65987131,81.98746123,5.407712459,rice
91,50,44,24.09887708,82.02077027,7.532845296,rice
79,62,46,26.93480002,81.45305616,5.129116513,rice
94,60,38,24.1350511,82.63126992,7.012291075,rice
95,54,39,25.79418131,81.2284974,6.975811909,rice
61,52,41,24.40350462,80.86235766,7.070468265,rice
86,42,43,21.69505336,83.3678894,6.274046859,rice
92,39,41,23.91288917,80.98110683,6.998743193,rice
78,42,38,21.97457866,80.75364691,5.977749009,rice
89,39,42,23.69733344,84.17271638,5.877347808,rice
90,49,38,21.43166679,81.03808731,6.468245277,rice
77,44,45,25.28324259,83.6989547,5.09045637,rice
68,63,43,22.05740569,81.54065884,6.036683121,rice
84,45,45,21.15779818,83.25714394,6.279044565,rice
99,51,39,23.60123251,81.90197929,7.404984782,rice
67,57,43,25.20101358,81.08755872,7.810030815,rice
98,63,45,26.49106795,84.63234414,6.311646177,rice
98,54,43,24.65187294,81.10880066,7.099243835,rice
61,53,46,20.87964028,85.08922818,6.269820857,rice
85,55,37,22.41308214,81.20867381,6.067478119,rice
74,61,43,21.55377228,85.53836594,5.848007953,rice
93,39,42,22.29021547,80.89359114,6.382818923,rice
86,41,41,24.65047661,83.31601368,6.389591508,rice
99,57,40,20.36841144,82.21042484,5.034565299,rice
89,58,46,25.86410645,84.46984098,6.174008253,rice
96,59,44,26.92931596,82.72312391,5.974463198,rice
100,61,37,26.89132942,81.74558149,5.984211541,rice
96,43,38,23.98262119,83.73457557,5.583644237,rice
61,47,46,21.12454419,83.53288278,7.445910087,rice
64,48,43,24.29385333,84.3148587,5.605703522,rice
63,46,38,22.89524485,82.64166171,6.455730256,rice
65,49,45,25.75795006,84.1131221,5.557017669,rice
84,64,38,25.72503463,80.70610827,6.93160193,rice
83,44,42,23.94982833,85.40729648,6.296564753,rice
86,56,47,26.44512275,82.94355885,7.253182645,rice
92,39,40,25.02176871,81.08954191,6.158824359,rice
77,53,44,25.0835729,85.07099116,5.227198646,rice
75,43,40,23.35734069,85.18416256,7.813179518,rice
80,47,41,21.77461437,81.27457275,7.091030131,rice
89,59,47,24.75862582,80.97652559,7.761289295,rice
61,40,45,23.54837471,83.64454307,5.307348526,rice
77,64,41,20.14564127,80.91019049,6.793305005,rice
94,60,44,23.97652652,82.80130999,7.412293653,rice
66,64,45,22.08185394,82.47247624,5.68080216,rice
96,56,38,26.36031481,84.423112,5.565533679,rice
76,42,41,23.56400185,85.38707884,6.239970154,rice
75,58,40,25.78381228,84.05450229,7.148754064,rice
92,40,47,24.56567204,83.03150623,5.974450167,rice
72,50,42,20.38159467,82.69840689,7.265652258,rice
100,59,37,21.83245046,80.80066243,6.527704607,rice
73,44,40,20.51654264,82.78348247,7.622860579,rice
84,62,47,25.88406255,84.10289917,5.898847134,rice
94,62,40,20.71829031,84.35986978,6.960129826,rice
71,40,44,21.95027409,81.29396589,6.973994721,rice
77,51,44,20.1841149,83.87418515,5.762131727,rice
100,45,38,24.58031097,83.32759453,6.765606788,rice
100,58,39,21.24919233,80.89737446,5.617198905,rice
87,63,37,25.9161417,82.68601901,6.974422914,rice
70,50,43,23.75945445,80.84798058,5.032188228,rice
92,60,39,23.5490759,81.13286064,6.388926097,rice
62,56,43,25.10157866,84.47904764,6.907952948,rice
68,49,40,22.84154996,82.74588292,7.329612479,rice
80,46,39,24.99737248,83.42010709,6.614270383,rice
79,47,44,21.43038209,83.58422702,7.312871563,rice
76,58,38,26.42612788,85.16117761,7.052032138,rice
98,40,47,22.33984169,82.43174058,6.966839839,rice
68,51,46,26.86437753,82.35846953,7.899948552,rice
74,39,40,25.0136578,82.55312607,5.025328205,rice
78,40,39,27.01887102,82.03055968,6.160676396,rice
82,45,40,22.79185347,84.3148451,7.554176396,rice
69,61,45,26.21912214,80.94245778,5.729771024,rice
73,49,37,25.55692406,83.52745369,5.781540348,rice
62,57,45,26.53524855,81.62374966,6.375004752,rice
68,47,41,26.17393827,85.56385501,6.023968902,rice
68,62,41,25.40913591,81.10753423,5.4754064,rice
67,64,40,22.19619445,84.05467586,6.398066632,rice
83,47,40,23.40260259,82.00324892,5.126010708,rice
85,54,46,25.61334946,81.97617982,5.959085784,rice
82,57,44,23.7941327,81.60294328,5.198534332,rice
92,54,42,20.92889495,84.72312722,6.488241173,rice
94,57,40,27.06460052,82.48751037,7.097448916,rice
91,48,40,23.95427051,84.47105784,7.503026915,rice
82,49,37,26.66137181,80.68353348,6.183010475,rice
79,44,40,26.59660453,84.44342177,7.580073176,rice
61,55,38,22.81006083,83.39056487,6.052434844,rice
89,50,44,22.79660654,84.04782779,6.631413449,rice
94,51,39,21.64113075,82.7150213,6.526344595,rice
61,59,47,21.51570098,83.91262433,5.959488399,rice
79,39,46,26.67619825,85.26625072,7.100946244,rice
66,41,42,23.47584955,84.18028859,5.354655896,rice
72,58,18,22.72666753,64.13654058,5.772914079,maize
62,48,19,26.23068514,72.07579276,6.959483584,maize
81,47,18,23.67661504,72.09466828,6.684596612,maize
74,62,23,20.07202034,58.08650834,6.622444891,maize
62,42,22,18.57130717,63.13390398,5.994340268,maize
69,45,18,21.88577769,58.2130652,6.183465941,maize
94,45,19,25.74982548,66.96968382,6.072098306,maize
90,64,21,25.31788381,67.15712213,5.937319159,maize
77,48,19,20.51891563,62.99212794,5.878864171,maize
68,64,27,25.04623005,67.25377798,5.773255963,maize
71,48,21,23.4334757,73.96833278,5.876017527,maize
91,53,23,24.96436816,68.8369665,6.49841338,maize
63,56,18,22.38664327,59.25204036,6.994925993,maize
93,48,18,18.97190202,66.22853806,6.107305649,maize
67,58,23,25.31603726,60.62156988,5.942721714,maize
64,62,24,18.34532379,55.66917976,6.229566644,maize
71,51,19,24.73597636,70.90915811,6.627230325,maize
62,45,19,25.26777161,65.71868431,6.045989846,maize
67,57,21,23.20894796,60.53674967,6.057684396,maize
75,59,21,18.14058906,63.33392561,6.314023542,maize
78,61,23,25.05681889,74.32098323,6.576766078,maize
100,54,17,18.23783604,71.59211459,5.595579583,maize
75,60,24,18.37504046,67.12614466,6.856516072,maize
84,49,23,18.92761193,59.16207603,5.739087804,maize
101,52,18,25.84755295,67.69246023,5.57210203,maize
80,55,18,25.46466698,68.97784829,6.612589559,maize
95,43,20,24.01060144,57.89017211,5.916665508,maize
76,53,17,21.64341998,72.00962325,5.941936856,maize
79,52,24,23.20519784,63.54632843,5.611005187,maize
88,58,22,25.74515905,63.91547373,6.60272388,maize
88,39,27,21.55249557,63.60429019,6.202768529,maize
64,47,21,18.6107586,55.92000028,6.668473978,maize
85,61,27,22.64778067,68.46852273,6.514996528,maize
65,39,25,23.13548526,62.32798306,5.703082482,maize
61,50,24,25.01811458,66.07348692,6.651905965,maize
99,48,23,25.90060991,74.6077378,6.550575944,maize
76,60,20,19.49550993,62.79400895,5.71899029,maize
87,59,23,21.64927013,60.05772331,6.831147245,maize
99,39,20,23.91644798,75.35294094,6.277808738,maize
77,61,20,19.07517426,75.04769032,6.117096787,maize
100,60,19,24.22913503,73.64304047,6.259267677,maize
61,48,25,24.91868124,70.5358864,5.745470138,maize
75,52,19,21.7397857,60.69960744,6.456338931,maize
90,64,19,25.50236495,57.61072744,6.007888486,maize
70,55,25,22.32846913,73.36461047,6.828845094,maize
97,50,24,20.68605581,69.48429541,6.525936192,maize
62,64,17,24.99940338,69.22368072,6.290626595,maize
75,62,20,20.1374686,56.75056,6.754212495,maize
75,47,25,26.0823958,62.32405774,6.3505361,maize
64,47,19,19.38534383,65.92880158,6.834717745,maize
100,40,22,20.68271796,65.80325988,6.69777016,maize
78,40,25,24.83774621,57.13140454,6.675320228,maize
88,64,25,20.37453659,64.36020842,6.464828284,maize
61,42,19,18.51142646,64.68545313,6.500374422,maize
95,58,19,23.50823828,62.17648155,5.895134397,maize
96,42,24,19.94864101,61.67371553,5.753539577,maize
85,48,23,21.97862037,62.34382262,5.87384159,maize
78,62,21,22.91963132,56.90324318,5.814816533,maize
67,48,22,19.17353784,69.50614661,6.766960691,maize
64,39,18,22.13734581,65.81298773,6.297507211,maize
80,49,22,23.9244892,59.66009745,5.738069652,maize
73,64,27,18.61773307,69.51081666,5.796548548,maize
68,55,26,23.62049371,61.74950247,5.606508147,maize
87,40,26,26.68261326,73.40211576,5.810417468,maize
77,52,20,19.39211228,70.12225588,5.799081741,maize
76,57,20,20.79244415,59.85359644,6.892252781,maize
82,49,25,19.42329418,68.51073445,6.217129443,maize
74,49,23,24.72834879,74.10380582,6.663350436,maize
72,39,26,22.38510514,59.9385851,5.849732625,maize
97,58,24,25.83047677,61.763846,6.988199709,maize
100,43,20,19.29730004,68.78393031,6.137202044,maize
63,52,22,21.81032354,60.89802813,6.73528071,maize
87,41,18,20.61975363,59.62684131,5.583756775,maize
95,54,21,23.42007115,74.14086281,5.896735461,maize
77,43,26,24.37601883,56.03662868,7.023827151,maize
78,56,19,24.98806809,66.20219863,5.737658922,maize
75,43,25,22.73964406,66.23515191,6.807859315,maize
82,53,22,18.13206441,61.03924764,5.535752715,maize
64,46,23,23.378688,72.83757402,5.821617604,maize
100,42,23,22.99772577,72.09840503,6.377881753,maize
91,56,27,26.10469771,69.84940421,6.849876892,maize
69,44,21,26.27455925,66.66913913,6.68204806,maize
61,61,26,18.75446794,61.9841454,6.145779217,maize
72,56,20,25.23341386,56.36916883,5.813933284,maize
62,63,19,23.45513838,59.66052668,6.500340692,maize
89,42,17,25.20780918,66.38341215,6.480937104,maize
66,64,24,25.49452206,73.02818937,6.633412022,maize
79,41,24,25.46888189,63.76124608,6.355876607,maize
79,62,17,25.13438022,68.29128398,6.554745791,maize
93,64,25,18.76080458,72.01708932,5.74455381,maize
80,63,19,20.48189663,64.18466948,6.670782307,maize
92,59,17,18.18346728,73.11851341,6.402157695,maize
77,55,20,26.30070837,72.46620343,6.272028584,maize
88,52,27,18.74723655,61.80844829,6.683356928,maize
72,64,24,26.20507472,59.78707622,6.229620907,maize
91,61,26,19.02316176,73.3104674,6.183495725,maize
68,39,24,23.42199487,63.68920559,6.411226951,maize
61,58,21,18.84200846,62.93627607,6.443491775,maize
84,62,25,19.84084388,60.08026946,6.406726717,maize
84,61,21,25.85909654,71.24262431,6.905380481,maize
41,76,79,17.11010948,17.10753201,7.515940051,chickpea
24,76,86,19.11571583,17.2515124,6.947932384,chickpea
40,62,87,17.97720357,15.51373845,6.020919765,chickpea
23,76,87,18.96239675,15.76769878,6.416738283,chickpea
37,71,79,18.4613733,19.70075708,7.181422417,chickpea
33,77,83,20.55303975,15.51094287,6.012948767,chickpea
59,74,86,20.7575919,16.72446589,6.255973224,chickpea
60,74,86,17.42154244,18.88051468,7.5810115,chickpea
43,66,77,18.27001819,19.03659924,7.038612823,chickpea
29,78,83,18.10278627,18.43784889,8.788810515,chickpea
59,70,81,21.09870426,19.4700468,8.753065618,chickpea
44,70,81,19.55965141,15.33196724,8.008514023,chickpea
59,67,83,19.91251254,14.80053665,6.541561547,chickpea
24,66,87,19.0691188,19.65273445,8.524087651,chickpea
28,66,79,18.28835733,14.81368031,6.602721224,chickpea
29,76,86,18.8232796,19.31624645,6.507710175,chickpea
51,60,78,21.09999664,19.99915131,7.998471445,chickpea
40,75,86,20.38296677,16.51011962,8.173388739,chickpea
